2012-11-01,"2,110"
2012-10-31,"2,076.0001"
2012-10-30,"2,172"
2012-10-29,"2,175"
2012-10-26,"2,187.7"
2012-10-25,"2,240"
2012-10-24,"2,235.2"
2012-10-23,"2,242"
2012-10-22,"2,226.0001"
2012-10-19,"2,273"
2012-10-18,"2,225.7001"
2012-10-17,"2,246.4999"
2012-10-16,"2,274.35"
2012-10-15,"2,248.4"
2012-10-12,"2,270"
2012-10-11,"2,225"
2012-10-10,"2,260"
2012-10-09,"2,287.5"
2012-10-08,"2,338"
2012-10-05,"2,352"
2012-10-04,"2,305.3"
2012-10-03,"2,278.3"
2012-10-02,"2,269.2999"
2012-10-01,"2,240"
2012-09-28,"2,270"
2012-09-27,"2,235"
2012-09-26,"2,188"
2012-09-25,"2,212.2"
2012-09-24,"2,215"
2012-09-21,"2,133"
2012-09-20,"2,108.25"
2012-09-19,"2,150.65"
2012-09-18,"2,078.8"
2012-09-17,"2,005"
2012-09-14,"1,915"
2012-09-13,"1,856.4"
2012-09-12,"1,870"
2012-09-11,"1,848.9"
2012-09-10,"1,902.8"
2012-09-07,"1,892"
2012-09-06,"1,828.5001"
2012-09-05,"1,860.0999"
2012-09-04,"1,862"
2012-09-03,"1,850.5"
2012-08-31,"1,841.0001"
2012-08-30,"1,824.5"
2012-08-29,"1,846.3499"
2012-08-28,"1,844.8"
2012-08-27,"1,893.9"
2012-08-24,"1,900"
2012-08-23,"1,916.0001"
2012-08-22,"1,901.0001"
2012-08-21,"1,902.5999"
2012-08-20,"1,896.3"
2012-08-17,"1,898"
2012-08-16,"1,923.9999"
2012-08-15,"1,910.2499"
2012-08-14,"1,911.4"
2012-08-13,"1,895"
2012-08-10,"1,965"
2012-08-09,"2,065"
2012-08-08,"2,071.6499"
2012-08-07,"2,023"
2012-08-06,"2,033.9"
2012-08-03,"1,993.7"
2012-08-02,"2,027.7"
2012-08-01,"2,013.8499"
2012-07-31,"2,038"
2012-07-30,"1,960"
2012-07-27,"2,060.2"
2012-07-26,"2,076.0001"
2012-07-25,"2,085"
2012-07-24,"2,096.0001"
2012-07-23,"2,116.0001"
2012-07-20,"2,155"
2012-07-19,"2,211.3499"
2012-07-18,"2,193"
2012-07-17,"2,213.9999"
2012-07-16,"2,183.9999"
2012-07-13,"2,222"
2012-07-12,"2,200"
2012-07-11,"2,208.9999"
2012-07-10,"2,215"
2012-07-09,"2,198"
2012-07-06,"2,231.0001"
2012-07-05,"2,220.05"
2012-07-04,"2,193.9999"
2012-07-03,"2,197"
2012-07-02,"2,165"
2012-06-29,"2,131.0001"
2012-06-28,"2,120"
2012-06-27,"2,130"
2012-06-26,"2,111.0001"
2012-06-25,"2,165"
2012-06-22,"2,148"
2012-06-21,"2,101.9501"
2012-06-20,"2,114.7"
2012-06-19,"2,081.1"
2012-06-18,"2,218"
2012-06-15,"2,170"
2012-06-14,"2,215"
2012-06-13,"2,209.5"
2012-06-12,"2,153"
2012-06-11,"2,200"
2012-06-08,"2,157"
2012-06-07,"2,177.1001"
2012-06-06,"2,095.0999"
2012-06-05,"2,067"
2012-06-04,"1,990"
2012-06-01,"2,062"
2012-05-31,"2,072"
2012-05-30,"2,104.85"
2012-05-29,"2,120"
2012-05-28,"2,014.9001"
2012-05-25,"1,968.7"
2012-05-24,"1,958.9999"
2012-05-23,"1,931.9"
2012-05-22,"2,035"
2012-05-21,"1,968.9999"
2012-05-18,"1,820"
2012-05-17,"1,840"
2012-05-16,"1,835.05"
2012-05-15,"1,820"
2012-05-14,"1,858"
2012-05-11,"1,835.15"
2012-05-10,"1,895"
2012-05-09,"1,930"
2012-05-08,"2,040"
2012-05-07,"1,936.0001"
2012-05-04,"2,064.1"
2012-05-03,"2,131.0001"
2012-05-02,"2,146.0001"
2012-05-01,"2,137.95"
2012-04-30,"2,146.9"
2012-04-27,"2,155"
2012-04-26,"2,185"
2012-04-25,"2,186.0001"
2012-04-24,"2,195"
